,Open,High,Low,Close
2018-06-13,1084.760009765625,1084.780029296875,1079.550048828125,1084.699951171875
2018-06-14,1087.75,1104.5,1086.25,1090.77001953125
2018-06-17,1102.43994140625,1106.1600341796875,1101.780029296875,1103.8199462890625
2018-06-18,1102.6800537109375,1116.739990234375,1101.739990234375,1104.1600341796875
2018-06-19,1110.9200439453125,1111.5400390625,1103.050048828125,1111.1199951171875
2018-06-20,1107.3800048828125,1113.97998046875,1104.4599609375,1107.719970703125
2018-06-21,1108.6199951171875,1115.47998046875,1105.1949462890625,1109.6300048828125
2018-06-24,1110.8499755859375,1118.27001953125,1110.8499755859375,1110.530029296875
2018-06-25,1114.699951171875,1120.3699951171875,1112.3800048828125,1114.030029296875
2018-06-26,1117.949951171875,1122.4599609375,1114.5350341796875,1117.5999755859375
2018-06-27,1120.5999755859375,1125.5400390625,1118.699951171875,1122.780029296875
2018-06-28,1120.4000244140625,1121.5999755859375,1110.2900390625,1120.5400390625
2018-07-01,1114.1600341796875,1120.9000244140625,1113.5400390625,1114.510009765625
2018-07-02,1118.199951171875,1124.06005859375,1111.050048828125,1118.1700439453125
2018-07-03,1114.0999755859375,1117.969970703125,1111.739990234375,1113.3399658203125
2018-07-04,1115.02001953125,1121.2099609375,1114.5799560546875,1114.31005859375
2018-07-05,1117.760009765625,1121.239990234375,1113.530029296875,1117.760009765625
2018-07-08,1114.280029296875,1115.6300048828125,1108.77001953125,1113.6500244140625
2018-07-09,1112.47998046875,1117.81005859375,1108.300048828125,1112.47998046875
2018-07-10,1117.800048828125,1124.719970703125,1117.800048828125,1112.56005859375
2018-07-11,1125.6800537109375,1130.239990234375,1120.800048828125,1127.1700439453125
2018-07-12,1122.72998046875,1134.449951171875,1121.1199951171875,1122.6500244140625
2018-07-15,1129.530029296875,1130.22998046875,1123.5,1129.8499755859375
2018-07-16,1126.0,1128.25,1121.199951171875,1126.9000244140625
2018-07-17,1126.300048828125,1133.93994140625,1125.300048828125,1125.550048828125
2018-07-18,1128.4000244140625,1140.5999755859375,1127.6500244140625,1131.0899658203125
2018-07-19,1133.4000244140625,1138.68994140625,1125.9000244140625,1134.47998046875
2018-07-22,1126.75,1136.9200439453125,1125.3299560546875,1127.1600341796875
2018-07-23,1133.3199462890625,1137.3900146484375,1124.5,1132.449951171875
2018-07-24,1127.050048828125,1130.050048828125,1117.699951171875,1127.97998046875
2018-07-25,1117.050048828125,1124.18994140625,1116.260009765625,1115.75
2018-07-26,1123.06005859375,1124.4599609375,1113.300048828125,1123.1500244140625
2018-07-29,1115.0999755859375,1120.52001953125,1112.7099609375,1114.5999755859375
2018-07-30,1115.5,1120.31005859375,1111.5999755859375,1116.6700439453125
2018-07-31,1113.010009765625,1121.989990234375,1113.0,1112.199951171875
2018-08-01,1118.0999755859375,1130.7900390625,1117.0,1118.5999755859375
2018-08-02,1128.6500244140625,1130.219970703125,1120.4000244140625,1128.1500244140625
2018-08-05,1123.4000244140625,1126.8699951171875,1121.1500244140625,1122.9000244140625
2018-08-06,1125.5799560546875,1127.300048828125,1117.4000244140625,1125.4000244140625
2018-08-07,1117.27001953125,1120.550048828125,1116.300048828125,1116.25
2018-08-08,1117.52001953125,1119.8499755859375,1115.0,1115.949951171875
2018-08-09,1123.0699462890625,1130.4200439453125,1122.0999755859375,1121.8900146484375
2018-08-12,1130.75,1136.1600341796875,1128.989990234375,1130.9000244140625
2018-08-13,1134.699951171875,1135.9000244140625,1126.0,1135.969970703125
2018-08-14,1126.5999755859375,1137.050048828125,1126.5999755859375,1126.75
2018-08-15,1136.300048828125,1136.300048828125,1122.5,1136.3800048828125
2018-08-16,1126.22998046875,1127.8399658203125,1120.800048828125,1126.239990234375
2018-08-19,1118.8199462890625,1123.719970703125,1118.449951171875,1118.5
2018-08-20,1117.47998046875,1119.949951171875,1115.0999755859375,1116.8800048828125
2018-08-21,1115.969970703125,1120.22998046875,1115.969970703125,1116.0999755859375
2018-08-22,1118.02001953125,1123.4100341796875,1117.75,1117.5
2018-08-23,1123.199951171875,1125.6400146484375,1111.5999755859375,1126.1500244140625
2018-08-26,1112.050048828125,1115.8900146484375,1107.300048828125,1111.1700439453125
2018-08-27,1109.739990234375,1111.3900146484375,1103.300048828125,1108.22998046875
2018-08-28,1107.260009765625,1114.219970703125,1105.5999755859375,1106.8800048828125
2018-08-29,1108.780029296875,1113.4100341796875,1106.1800537109375,1108.449951171875
2018-08-30,1114.8900146484375,1118.1800537109375,1110.800048828125,1115.449951171875
2018-09-02,1114.780029296875,1117.5400390625,1107.5,1114.81005859375
2018-09-03,1110.199951171875,1121.3399658203125,1109.800048828125,1113.5
2018-09-04,1116.800048828125,1125.239990234375,1112.75,1121.300048828125
2018-09-05,1118.510009765625,1124.5400390625,1116.4599609375,1118.0999755859375
2018-09-06,1122.6500244140625,1125.300048828125,1119.0,1124.699951171875
2018-09-09,1126.8299560546875,1130.1500244140625,1124.8499755859375,1126.8499755859375
2018-09-10,1136.75,1136.75,1123.02001953125,1136.77001953125
2018-09-11,1123.8199462890625,1129.449951171875,1119.5,1125.300048828125
2018-09-12,1120.5899658203125,1124.050048828125,1116.5,1125.75
2018-09-13,1119.030029296875,1121.3699951171875,1114.5999755859375,1120.550048828125
2018-09-16,1120.97998046875,1129.1500244140625,1120.9000244140625,1120.9000244140625
2018-09-17,1126.52001953125,1129.9000244140625,1121.0999755859375,1125.6199951171875
2018-09-18,1120.8299560546875,1124.949951171875,1118.300048828125,1120.800048828125
2018-09-19,1117.699951171875,1122.3800048828125,1115.9000244140625,1122.25
2018-09-20,1117.719970703125,1118.469970703125,1111.5999755859375,1116.4000244140625
2018-09-23,1114.1500244140625,1120.93994140625,1113.9300537109375,1114.0999755859375
2018-09-24,1117.800048828125,1120.010009765625,1116.4000244140625,1117.8499755859375
2018-09-25,1116.5999755859375,1118.1800537109375,1112.9000244140625,1115.8299560546875
2018-09-26,1115.1199951171875,1116.0,1108.800048828125,1114.1700439453125
2018-09-27,1113.280029296875,1114.47998046875,1106.199951171875,1112.31005859375
2018-09-30,1109.02001953125,1112.199951171875,1108.030029296875,1109.010009765625
2018-10-01,1111.9200439453125,1121.6600341796875,1111.9200439453125,1112.25
2018-10-02,1117.5,1121.5999755859375,1115.9000244140625,1117.5
2018-10-03,1123.300048828125,1131.5999755859375,1123.300048828125,1125.4200439453125
2018-10-04,1131.699951171875,1132.1300048828125,1126.800048828125,1132.9000244140625
2018-10-07,1131.1300048828125,1138.75,1128.530029296875,1131.0999755859375
2018-10-08,1134.050048828125,1138.0899658203125,1131.0,1133.199951171875
2018-10-09,1128.800048828125,1139.8299560546875,1128.800048828125,1132.4000244140625
2018-10-10,1141.6800537109375,1146.0899658203125,1132.300048828125,1142.8499755859375
2018-10-11,1134.300048828125,1136.4300537109375,1128.6500244140625,1134.300048828125
2018-10-14,1130.6400146484375,1134.6400146484375,1125.800048828125,1131.18994140625
2018-10-15,1129.300048828125,1132.27001953125,1120.5999755859375,1135.1700439453125
2018-10-16,1123.030029296875,1127.9000244140625,1121.0699462890625,1122.1500244140625
2018-10-17,1127.1500244140625,1137.43994140625,1127.1500244140625,1127.0999755859375
2018-10-18,1136.699951171875,1139.7900390625,1128.0,1136.5999755859375
2018-10-21,1131.1700439453125,1135.56005859375,1126.4599609375,1131.5999755859375
2018-10-22,1132.719970703125,1139.0799560546875,1132.68994140625,1131.25
2018-10-23,1136.800048828125,1138.6099853515625,1127.97998046875,1136.6400146484375
2018-10-24,1137.5699462890625,1140.5699462890625,1133.699951171875,1137.56005859375
2018-10-25,1135.0799560546875,1144.5799560546875,1135.0799560546875,1135.22998046875
2018-10-29,1139.56005859375,1143.5,1135.2099609375,1139.5
2018-10-30,1143.0999755859375,1143.3199462890625,1135.9000244140625,1142.0799560546875
2018-10-31,1138.97998046875,1142.1099853515625,1136.800048828125,1137.699951171875
2018-11-01,1140.949951171875,1141.7099609375,1124.0999755859375,1140.969970703125
2018-11-02,1124.0,1128.4100341796875,1110.199951171875,1129.050048828125
2018-11-05,1116.1099853515625,1124.7900390625,1116.0,1116.0999755859375
2018-11-06,1120.5799560546875,1125.52001953125,1118.5,1121.56005859375
2018-11-07,1120.3800048828125,1124.9000244140625,1115.5999755859375,1119.949951171875
2018-11-08,1117.1700439453125,1119.8699951171875,1112.300048828125,1115.3699951171875
2018-11-09,1119.68994140625,1130.6800537109375,1119.68994140625,1119.5699462890625
2018-11-12,1130.8800048828125,1138.969970703125,1128.3800048828125,1130.949951171875
2018-11-13,1138.25,1140.5400390625,1129.4000244140625,1137.4599609375
2018-11-14,1131.2099609375,1136.8800048828125,1127.4000244140625,1131.1300048828125
2018-11-15,1131.1199951171875,1133.6700439453125,1125.800048828125,1131.199951171875
2018-11-16,1127.219970703125,1132.27001953125,1123.5999755859375,1127.0
2018-11-19,1122.75,1130.5799560546875,1122.5999755859375,1120.4000244140625
2018-11-20,1124.4000244140625,1130.1400146484375,1124.4000244140625,1126.18994140625
2018-11-21,1129.3499755859375,1133.469970703125,1126.0,1128.4000244140625
2018-11-22,1126.800048828125,1130.6800537109375,1126.760009765625,1137.31005859375
2018-11-23,1128.199951171875,1133.31005859375,1127.0,1135.5
2018-11-26,1133.31005859375,1133.550048828125,1125.199951171875,1133.5
2018-11-27,1129.4100341796875,1130.75,1126.25,1129.030029296875
2018-11-28,1130.3599853515625,1131.6700439453125,1124.4000244140625,1130.3699951171875
2018-11-29,1118.5999755859375,1124.0400390625,1117.0,1121.1199951171875
2018-11-30,1117.0799560546875,1122.8699951171875,1116.800048828125,1117.02001953125
2018-12-03,1116.949951171875,1117.9000244140625,1107.719970703125,1117.1500244140625
2018-12-04,1108.3800048828125,1113.25,1103.0,1108.300048828125
2018-12-05,1110.6099853515625,1115.7900390625,1110.030029296875,1110.6300048828125
2018-12-06,1114.199951171875,1123.68994140625,1113.0999755859375,1111.6600341796875
2018-12-07,1119.47998046875,1124.75,1115.050048828125,1119.5999755859375
2018-12-10,1123.47998046875,1130.6600341796875,1121.1700439453125,1122.699951171875
2018-12-11,1131.550048828125,1133.31005859375,1125.0999755859375,1131.5
2018-12-12,1126.300048828125,1130.25,1122.800048828125,1127.6199951171875
2018-12-13,1123.31005859375,1126.3399658203125,1120.300048828125,1123.8499755859375
2018-12-14,1127.02001953125,1134.8199462890625,1123.280029296875,1127.02001953125
2018-12-17,1131.4599609375,1132.5999755859375,1128.699951171875,1131.6500244140625
2018-12-18,1128.199951171875,1131.43994140625,1125.5999755859375,1128.1500244140625
2018-12-19,1125.050048828125,1127.0999755859375,1118.699951171875,1125.0699462890625
2018-12-20,1127.8199462890625,1130.8499755859375,1118.9000244140625,1128.1300048828125
2018-12-21,1121.800048828125,1125.969970703125,1118.699951171875,1120.030029296875
2018-12-24,1127.6300048828125,1127.6300048828125,1122.3900146484375,1127.5
2018-12-25,1123.5699462890625,1125.550048828125,1121.800048828125,1123.22998046875
2018-12-26,1122.72998046875,1126.449951171875,1122.5,1122.6300048828125
2018-12-27,1122.530029296875,1123.5999755859375,1118.0999755859375,1123.52001953125
2018-12-28,1118.199951171875,1121.27001953125,1113.3299560546875,1119.5999755859375
2018-12-31,1116.3499755859375,1116.3499755859375,1108.5,1116.300048828125
2019-01-01,1112.449951171875,1113.4000244140625,1111.0,1112.5
2019-01-02,1113.8299560546875,1122.4200439453125,1113.0,1113.800048828125
2019-01-03,1121.8699951171875,1130.02001953125,1121.8699951171875,1122.1800537109375
2019-01-04,1123.989990234375,1127.75,1115.9000244140625,1124.1199951171875
2019-01-07,1114.4000244140625,1120.280029296875,1114.199951171875,1114.4000244140625
2019-01-08,1116.3800048828125,1126.530029296875,1116.300048828125,1116.4000244140625
2019-01-09,1121.6300048828125,1124.469970703125,1116.5400390625,1121.050048828125
2019-01-10,1117.47998046875,1121.719970703125,1114.9000244140625,1118.6700439453125
2019-01-11,1117.280029296875,1120.1300048828125,1112.4000244140625,1116.550048828125
2019-01-14,1118.3299560546875,1123.719970703125,1117.699951171875,1118.5999755859375
2019-01-15,1121.1600341796875,1123.530029296875,1117.3199462890625,1122.0
2019-01-16,1122.550048828125,1124.1199951171875,1116.800048828125,1122.4000244140625
2019-01-17,1118.699951171875,1125.1400146484375,1118.5999755859375,1118.77001953125
2019-01-18,1119.0999755859375,1125.6099853515625,1118.699951171875,1120.550048828125
2019-01-21,1125.760009765625,1132.4200439453125,1123.300048828125,1125.7900390625
2019-01-22,1132.3900146484375,1133.5699462890625,1127.9200439453125,1132.3699951171875
2019-01-23,1129.9000244140625,1130.8199462890625,1125.1099853515625,1130.1500244140625
2019-01-24,1125.030029296875,1130.52001953125,1124.300048828125,1125.3299560546875
2019-01-25,1126.6300048828125,1128.6199951171875,1115.9000244140625,1126.75
2019-01-28,1117.550048828125,1119.9000244140625,1113.9200439453125,1118.010009765625
2019-01-29,1118.6300048828125,1120.31005859375,1115.0799560546875,1119.699951171875
2019-01-30,1117.6099853515625,1118.699951171875,1115.0,1117.8699951171875
2019-01-31,1110.300048828125,1114.0,1108.030029296875,1109.0
2019-02-01,1111.5699462890625,1119.3299560546875,1110.0,1111.550048828125
2019-02-04,1118.3199462890625,1122.3900146484375,1117.199951171875,1118.300048828125
2019-02-05,1120.0999755859375,1121.4100341796875,1116.0,1121.0999755859375
2019-02-06,1118.760009765625,1121.530029296875,1116.9300537109375,1118.699951171875
2019-02-07,1121.2900390625,1126.6800537109375,1119.530029296875,1121.6300048828125
2019-02-08,1123.760009765625,1126.75,1120.300048828125,1123.75
2019-02-11,1122.5899658203125,1126.8499755859375,1121.6300048828125,1122.8800048828125
2019-02-12,1124.9300537109375,1126.9200439453125,1120.9000244140625,1125.02001953125
2019-02-13,1119.699951171875,1124.3900146484375,1119.1300048828125,1120.300048828125
2019-02-14,1123.989990234375,1129.1400146484375,1123.030029296875,1123.719970703125
2019-02-15,1124.699951171875,1130.6300048828125,1123.800048828125,1128.300048828125
2019-02-18,1125.2099609375,1126.739990234375,1122.0,1125.31005859375
2019-02-19,1125.4200439453125,1128.510009765625,1123.5,1124.280029296875
2019-02-20,1121.81005859375,1124.18994140625,1119.0,1121.4200439453125
2019-02-21,1121.6600341796875,1127.0400390625,1121.3900146484375,1121.719970703125
2019-02-22,1124.300048828125,1126.4200439453125,1120.9000244140625,1124.1500244140625
2019-02-25,1122.1600341796875,1122.6500244140625,1114.699951171875,1122.31005859375
2019-02-26,1116.8499755859375,1119.18994140625,1115.300048828125,1117.199951171875
2019-02-27,1114.7099609375,1120.31005859375,1114.7099609375,1114.300048828125
2019-02-28,1116.5,1125.3699951171875,1116.5,1115.0999755859375
2019-03-01,1124.4000244140625,1127.3699951171875,1123.0999755859375,1124.219970703125
2019-03-04,1126.72998046875,1127.8900146484375,1123.1300048828125,1126.81005859375
2019-03-05,1128.199951171875,1128.199951171875,1123.800048828125,1128.1500244140625
2019-03-06,1125.5,1129.93994140625,1124.300048828125,1126.199951171875
2019-03-07,1127.3399658203125,1133.75,1125.4000244140625,1127.0
2019-03-08,1132.5999755859375,1137.72998046875,1130.8699951171875,1133.0699462890625
2019-03-11,1133.72998046875,1135.8199462890625,1131.4000244140625,1134.06005859375
2019-03-12,1130.75,1131.300048828125,1126.0999755859375,1130.77001953125
2019-03-13,1127.27001953125,1133.43994140625,1127.0,1127.27001953125
2019-03-14,1129.6300048828125,1136.4599609375,1128.3699951171875,1129.5899658203125
2019-03-15,1135.0999755859375,1138.97998046875,1131.969970703125,1135.4200439453125
2019-03-18,1134.8299560546875,1136.3599853515625,1130.1199951171875,1132.72998046875
2019-03-19,1130.8199462890625,1133.22998046875,1127.5999755859375,1131.199951171875
2019-03-20,1129.7900390625,1131.5799560546875,1126.800048828125,1129.719970703125
2019-03-21,1124.8499755859375,1129.1800537109375,1122.699951171875,1125.0
2019-03-22,1127.75,1138.18994140625,1126.8900146484375,1127.77001953125
2019-03-25,1134.699951171875,1136.239990234375,1131.300048828125,1135.1400146484375
2019-03-26,1132.0899658203125,1134.6500244140625,1129.800048828125,1133.8499755859375
2019-03-27,1134.2099609375,1139.06005859375,1132.4000244140625,1133.9300537109375
2019-03-28,1137.800048828125,1139.3299560546875,1134.5,1138.5
2019-03-29,1134.0999755859375,1137.47998046875,1133.5999755859375,1134.3199462890625
2019-03-31,1136.550048828125,1136.6500244140625,1130.3900146484375,1136.699951171875
2019-04-01,1132.1700439453125,1138.6800537109375,1131.25,1132.6700439453125
2019-04-02,1136.719970703125,1137.0400390625,1131.5999755859375,1136.3900146484375
2019-04-03,1133.6199951171875,1138.739990234375,1132.4000244140625,1133.530029296875
2019-04-04,1136.3199462890625,1138.5699462890625,1134.199951171875,1134.300048828125
2019-04-07,1136.3299560546875,1146.3499755859375,1136.199951171875,1136.68994140625
2019-04-08,1141.3800048828125,1143.6099853515625,1138.0999755859375,1141.1099853515625
2019-04-09,1140.1300048828125,1143.56005859375,1136.199951171875,1140.0999755859375
2019-04-10,1136.9000244140625,1141.56005859375,1136.9000244140625,1135.9000244140625
2019-04-11,1140.93994140625,1142.6099853515625,1131.800048828125,1140.989990234375
2019-04-14,1133.97998046875,1135.760009765625,1131.0,1133.4300537109375
2019-04-15,1133.8499755859375,1137.2900390625,1132.300048828125,1133.199951171875
2019-04-16,1136.469970703125,1137.56005859375,1130.800048828125,1135.699951171875
2019-04-17,1131.300048828125,1138.1099853515625,1131.199951171875,1130.199951171875
2019-04-18,1136.18994140625,1137.510009765625,1134.81005859375,1136.1099853515625
2019-04-21,1134.489990234375,1142.6099853515625,1134.489990234375,1134.5
2019-04-22,1140.0,1145.02001953125,1138.31005859375,1140.0400390625
2019-04-23,1142.0699462890625,1157.52001953125,1141.5999755859375,1142.0
2019-04-24,1155.31005859375,1165.260009765625,1155.280029296875,1155.260009765625
2019-04-25,1158.6300048828125,1162.56005859375,1156.0899658203125,1159.0
2019-04-28,1156.5,1160.8800048828125,1156.4000244140625,1157.72998046875
2019-04-29,1158.3299560546875,1168.780029296875,1158.3299560546875,1158.7900390625
2019-04-30,1163.800048828125,1163.800048828125,1159.8900146484375,1163.260009765625
2019-05-01,1164.6800537109375,1168.1300048828125,1159.7099609375,1164.6700439453125
2019-05-02,1167.3599853515625,1171.6800537109375,1163.4000244140625,1166.1099853515625
2019-05-05,1163.3399658203125,1173.1400146484375,1163.3299560546875,1163.3299560546875
