,Open,High,Low,Close
2019-05-14,1330.5,1333.800048828125,1329.0999755859375,1329.5999755859375
2019-05-15,1330.4000244140625,1335.0999755859375,1327.5999755859375,1328.800048828125
2019-05-16,1330.5999755859375,1335.199951171875,1328.4000244140625,1330.0
2019-05-19,1331.800048828125,1332.800048828125,1329.5,1331.800048828125
2019-05-20,1330.300048828125,1333.199951171875,1328.5,1332.800048828125
2019-05-21,1330.0999755859375,1333.0999755859375,1325.199951171875,1330.0999755859375
2019-05-22,1328.0,1330.0,1322.800048828125,1326.800048828125
2019-05-23,1328.9000244140625,1330.5,1325.5,1329.0999755859375
2019-05-26,1326.9000244140625,1326.9000244140625,1323.5,1326.9000244140625
2019-05-27,1323.0,1330.5,1323.0,1323.0
2019-05-28,1325.5,1333.300048828125,1325.5,1324.5999755859375
2019-05-29,1326.0,1326.5,1321.300048828125,1327.5
2019-05-30,1321.300048828125,1329.800048828125,1321.300048828125,1321.300048828125
2019-06-02,1327.0,1327.0,1318.4000244140625,1327.0
2019-06-03,1323.800048828125,1332.5,1323.800048828125,1323.9000244140625
2019-06-04,1325.0,1328.5999755859375,1322.0,1323.5
2019-06-05,1323.4000244140625,1332.0,1323.0999755859375,1323.4000244140625
2019-06-06,1327.9000244140625,1339.199951171875,1326.199951171875,1328.9000244140625
2019-06-09,1337.9000244140625,1340.5,1337.0,1337.9000244140625
2019-06-10,1339.5999755859375,1340.0,1332.0999755859375,1337.9000244140625
2019-06-11,1334.4000244140625,1340.300048828125,1334.4000244140625,1333.199951171875
2019-06-12,1336.199951171875,1339.4000244140625,1332.0,1335.0999755859375
2019-06-13,1333.199951171875,1336.800048828125,1327.199951171875,1331.800048828125
2019-06-16,1329.199951171875,1332.800048828125,1328.300048828125,1329.199951171875
2019-06-17,1330.4000244140625,1332.4000244140625,1312.300048828125,1328.800048828125
2019-06-18,1315.800048828125,1318.0999755859375,1313.0,1312.699951171875
2019-06-19,1316.300048828125,1318.300048828125,1305.300048828125,1314.800048828125
2019-06-20,1308.9000244140625,1315.4000244140625,1308.800048828125,1306.800048828125
2019-06-23,1316.0,1317.4000244140625,1314.0,1316.0
2019-06-24,1315.4000244140625,1316.699951171875,1311.699951171875,1313.5
2019-06-25,1313.4000244140625,1316.0,1308.300048828125,1313.4000244140625
2019-06-26,1311.5999755859375,1314.800048828125,1310.5999755859375,1310.5
2019-06-27,1314.9000244140625,1316.800048828125,1310.4000244140625,1314.0999755859375
2019-06-30,1313.199951171875,1318.9000244140625,1309.0999755859375,1313.199951171875
2019-07-01,1308.5999755859375,1318.9000244140625,1308.5999755859375,1308.5999755859375
2019-07-02,1316.699951171875,1322.199951171875,1314.9000244140625,1315.5999755859375
2019-07-03,1318.9000244140625,1320.4000244140625,1315.4000244140625,1318.9000244140625
2019-07-04,1317.0,1319.5999755859375,1314.699951171875,1317.0
2019-07-07,1317.5,1325.0,1317.5,1317.5
2019-07-08,1322.5,1324.699951171875,1320.5,1321.800048828125
2019-07-09,1322.800048828125,1325.699951171875,1320.5999755859375,1323.5
2019-07-10,1322.0999755859375,1324.9000244140625,1318.300048828125,1322.0
2019-07-11,1320.199951171875,1327.800048828125,1320.199951171875,1319.5
2019-07-14,1325.199951171875,1329.199951171875,1325.199951171875,1325.199951171875
2019-07-15,1326.5999755859375,1329.0,1319.800048828125,1326.9000244140625
2019-07-16,1320.9000244140625,1325.0999755859375,1319.9000244140625,1320.300048828125
2019-07-17,1323.0,1328.5999755859375,1318.699951171875,1323.0
2019-07-18,1318.0999755859375,1322.5999755859375,1315.699951171875,1317.800048828125
2019-07-21,1290.9000244140625,1321.0999755859375,1290.9000244140625,1318.4000244140625
2019-07-22,1317.5999755859375,1319.199951171875,1313.5999755859375,1316.0999755859375
2019-07-23,1314.199951171875,1314.5,1308.699951171875,1313.0999755859375
2019-07-24,1311.5,1320.4000244140625,1308.800048828125,1311.5
2019-07-25,1317.5999755859375,1320.5999755859375,1313.699951171875,1317.5999755859375
2019-07-28,1316.0,1317.9000244140625,1314.5,1316.0
2019-07-29,1317.5999755859375,1317.5999755859375,1313.199951171875,1317.5999755859375
2019-07-30,1316.4000244140625,1318.5999755859375,1314.199951171875,1317.0
2019-07-31,1312.9000244140625,1315.0999755859375,1309.5,1312.9000244140625
2019-08-01,1322.9000244140625,1337.300048828125,1320.5,1322.9000244140625
2019-08-04,1336.800048828125,1363.300048828125,1336.800048828125,1336.800048828125
2019-08-05,1367.0999755859375,1370.199951171875,1352.699951171875,1367.0999755859375
2019-08-06,1357.5999755859375,1369.0999755859375,1355.9000244140625,1357.300048828125
2019-08-07,1358.300048828125,1360.5999755859375,1350.199951171875,1356.9000244140625
2019-08-08,1349.0,1362.0999755859375,1349.0,1349.0
2019-08-11,1358.9000244140625,1366.5,1358.5,1358.9000244140625
2019-08-12,1365.5999755859375,1372.800048828125,1348.5999755859375,1364.199951171875
2019-08-13,1347.0999755859375,1357.800048828125,1347.0999755859375,1347.0999755859375
2019-08-14,1353.300048828125,1357.800048828125,1344.5999755859375,1353.300048828125
2019-08-15,1345.699951171875,1348.4000244140625,1334.800048828125,1345.699951171875
2019-08-18,1339.0,1342.9000244140625,1339.0,1339.0
2019-08-19,1341.199951171875,1343.699951171875,1334.5,1341.199951171875
2019-08-20,1337.4000244140625,1340.4000244140625,1329.300048828125,1337.4000244140625
2019-08-21,1333.300048828125,1342.0,1331.9000244140625,1332.199951171875
2019-08-22,1339.0999755859375,1355.300048828125,1335.5,1340.0999755859375
2019-08-25,1308.300048828125,1357.0999755859375,1308.300048828125,1350.800048828125
2019-08-26,1343.800048828125,1348.5,1342.5,1343.800048828125
2019-08-27,1342.4000244140625,1346.5,1342.4000244140625,1342.4000244140625
2019-08-28,1342.5,1347.300048828125,1335.800048828125,1342.5
2019-08-29,1334.800048828125,1337.300048828125,1326.4000244140625,1334.800048828125
2019-09-01,1329.0999755859375,1330.4000244140625,1326.699951171875,1329.0999755859375
2019-09-02,1329.300048828125,1331.4000244140625,1325.699951171875,1329.300048828125
2019-09-03,1327.5,1328.5999755859375,1321.5,1326.800048828125
2019-09-04,1326.800048828125,1327.699951171875,1318.5,1326.699951171875
2019-09-05,1319.9000244140625,1321.199951171875,1310.800048828125,1319.199951171875
2019-09-08,1313.699951171875,1318.0,1312.699951171875,1283.4000244140625
2019-09-09,1315.199951171875,1316.800048828125,1312.5999755859375,1315.5999755859375
2019-09-10,1313.9000244140625,1316.800048828125,1307.4000244140625,1313.9000244140625
2019-09-11,1308.800048828125,1310.0999755859375,1291.199951171875,1309.9000244140625
2019-09-12,1306.199951171875,1308.9000244140625,1301.800048828125,1306.199951171875
2019-09-15,1304.800048828125,1310.300048828125,1300.800048828125,1304.800048828125
2019-09-16,1302.300048828125,1312.300048828125,1301.5999755859375,1301.5999755859375
2019-09-17,1313.5999755859375,1317.800048828125,1313.5,1313.5999755859375
2019-09-18,1312.199951171875,1320.5999755859375,1312.199951171875,1311.699951171875
2019-09-19,1317.5999755859375,1318.5999755859375,1306.699951171875,1317.5999755859375
2019-09-22,1314.5,1315.0999755859375,1309.4000244140625,1314.5
2019-09-23,1312.0,1315.4000244140625,1308.5999755859375,1311.0
2019-09-24,1315.9000244140625,1318.5,1311.699951171875,1314.9000244140625
2019-09-25,1311.5999755859375,1315.0,1310.0,1311.5999755859375
2019-09-26,1308.699951171875,1313.5999755859375,1306.199951171875,1308.699951171875
2019-09-29,1314.800048828125,1314.800048828125,1281.5,1314.800048828125
2019-09-30,1305.800048828125,1313.800048828125,1301.300048828125,1304.5
2019-10-01,1315.199951171875,1319.9000244140625,1312.5999755859375,1313.199951171875
2019-10-02,1318.800048828125,1321.0999755859375,1315.0,1318.800048828125
2019-10-03,1316.800048828125,1318.0999755859375,1307.800048828125,1316.800048828125
2019-10-06,1307.300048828125,1314.699951171875,1307.300048828125,1307.300048828125
2019-10-07,1311.5999755859375,1316.300048828125,1308.0999755859375,1311.5999755859375
2019-10-08,1312.9000244140625,1316.0,1311.0999755859375,1312.9000244140625
2019-10-09,1314.199951171875,1318.0999755859375,1308.0,1314.699951171875
2019-10-10,1308.300048828125,1311.5999755859375,1299.4000244140625,1308.300048828125
2019-10-13,1305.4200439453125,1308.3499755859375,1302.5799560546875,1305.4200439453125
2019-10-14,1304.050048828125,1307.7900390625,1302.800048828125,1304.050048828125
2019-10-15,1306.3599853515625,1313.0699462890625,1304.4599609375,1305.050048828125
2019-10-16,1313.4300537109375,1314.1500244140625,1305.1500244140625,1311.6700439453125
2019-10-17,1312.0799560546875,1314.6099853515625,1310.5999755859375,1310.1500244140625
2019-10-20,1315.5699462890625,1315.5699462890625,1304.6700439453125,1315.5699462890625
2019-10-21,1305.0,1307.4200439453125,1302.9300537109375,1305.0
2019-10-22,1303.489990234375,1306.5899658203125,1300.1400146484375,1303.280029296875
2019-10-23,1300.9300537109375,1306.1600341796875,1299.43994140625,1300.9300537109375
2019-10-24,1302.530029296875,1304.300048828125,1296.93994140625,1302.530029296875
2019-10-28,1296.8800048828125,1297.7099609375,1294.6600341796875,1296.8800048828125
2019-10-29,1295.25,1296.75,1288.3800048828125,1294.530029296875
2019-10-30,1295.760009765625,1297.8399658203125,1293.5999755859375,1295.22998046875
2019-10-31,1297.219970703125,1304.1099853515625,1293.8199462890625,1297.4300537109375
2019-11-01,1302.969970703125,1304.25,1297.4000244140625,1303.260009765625
2019-11-04,1299.22998046875,1299.22998046875,1292.5999755859375,1299.22998046875
2019-11-05,1290.239990234375,1291.18994140625,1278.6400146484375,1292.6300048828125
2019-11-06,1279.81005859375,1284.0,1278.31005859375,1278.8199462890625
2019-11-07,1284.6099853515625,1285.5799560546875,1273.6700439453125,1283.8199462890625
2019-11-08,,,,
2019-11-11,1275.4000244140625,1287.0999755859375,1275.4000244140625,1275.4000244140625
2019-11-12,1283.6300048828125,1284.719970703125,1277.5899658203125,1283.8199462890625
2019-11-13,1281.719970703125,1288.1700439453125,1281.719970703125,1282.3599853515625
2019-11-14,1287.3399658203125,1290.3399658203125,1285.1500244140625,1287.3399658203125
2019-11-15,1285.5799560546875,1288.1300048828125,1282.52001953125,1286.4100341796875
2019-11-18,1284.7099609375,1291.5699462890625,1284.7099609375,1284.8900146484375
2019-11-19,1291.5999755859375,1293.8599853515625,1288.9300537109375,1290.739990234375
2019-11-20,1292.81005859375,1295.9599609375,1291.949951171875,1292.1500244140625
2019-11-21,1295.530029296875,1304.52001953125,1294.68994140625,1294.969970703125
2019-11-22,1300.9599609375,1304.5899658203125,1299.050048828125,1299.6199951171875
2019-11-25,1299.2099609375,1299.2099609375,1291.1800537109375,1299.3699951171875
2019-11-26,1289.8199462890625,1296.5999755859375,1287.449951171875,1290.8900146484375
2019-11-27,1292.5400390625,1295.31005859375,1291.030029296875,1291.6700439453125
2019-11-28,1296.8800048828125,1298.1700439453125,1293.1500244140625,1293.18994140625
2019-11-29,1296.4100341796875,1301.030029296875,1294.4300537109375,1296.050048828125
2019-12-02,1300.6199951171875,1313.43994140625,1300.6199951171875,1300.3699951171875
2019-12-03,1311.8399658203125,1321.510009765625,1310.0400390625,1310.9000244140625
2019-12-04,1315.93994140625,1323.02001953125,1315.93994140625,1315.93994140625
2019-12-05,1318.97998046875,1321.199951171875,1315.0899658203125,1318.0899658203125
2019-12-06,1318.719970703125,1322.510009765625,1311.199951171875,1318.530029296875
2019-12-09,1310.5699462890625,1320.43994140625,1310.5699462890625,1310.0
2019-12-10,1316.780029296875,1321.06005859375,1315.030029296875,1315.6400146484375
2019-12-11,1319.050048828125,1323.3399658203125,1318.6700439453125,1319.050048828125
2019-12-12,1323.0999755859375,1325.760009765625,1304.8800048828125,1323.0400390625
2019-12-13,1308.72998046875,1311.5699462890625,1300.97998046875,1307.97998046875
2019-12-16,1306.3900146484375,1307.9599609375,1300.010009765625,1306.02001953125
2019-12-17,1301.18994140625,1301.530029296875,1270.6407470703125,1300.1600341796875
2019-12-18,1295.75,1300.5699462890625,1294.6099853515625,1295.18994140625
2019-12-19,1294.1800537109375,1297.77001953125,1292.47998046875,1293.8599853515625
2019-12-20,1291.8299560546875,1294.18994140625,1282.75,1291.9300537109375
2019-12-23,1282.4100341796875,1290.0,1282.4100341796875,1282.93994140625
2019-12-24,1288.6199951171875,1291.0,1284.31005859375,1289.2099609375
2019-12-25,1288.02001953125,1288.8699951171875,1288.02001953125,1288.02001953125
2019-12-26,1288.199951171875,1288.8699951171875,1288.199951171875,1288.199951171875
2019-12-27,1288.199951171875,1295.6700439453125,1256.387451171875,1288.199951171875
2019-12-30,1294.43994140625,1297.0400390625,1291.1300048828125,1295.97998046875
2019-12-31,1294.8499755859375,1297.8900146484375,1291.0799560546875,1295.31005859375
2020-01-01,1294.8800048828125,1294.8800048828125,1293.6500244140625,1294.8800048828125
2020-01-02,1294.5400390625,1297.2900390625,1292.6099853515625,1294.5400390625
2020-01-03,1292.8299560546875,1302.199951171875,1290.449951171875,1291.2900390625
2020-01-06,1299.3399658203125,1308.5400390625,1299.3399658203125,1299.3499755859375
2020-01-07,1304.949951171875,1305.5899658203125,1298.6400146484375,1305.5400390625
2020-01-08,1300.449951171875,1314.6800537109375,1293.9100341796875,1300.510009765625
2020-01-09,1290.280029296875,1291.050048828125,1284.2099609375,1288.800048828125
2020-01-10,1286.75,1290.7900390625,1283.47998046875,1285.6300048828125
2020-01-13,1287.4000244140625,1288.0799560546875,1283.2900390625,1287.4000244140625
2020-01-14,1282.97998046875,1289.780029296875,1280.219970703125,1284.699951171875
2020-01-15,1287.1700439453125,1292.18994140625,1285.0400390625,1287.1700439453125
2020-01-16,1292.3599853515625,1293.8800048828125,1289.0400390625,1290.8900146484375
2020-01-17,1291.0400390625,1291.0400390625,1284.4599609375,1290.18994140625
2020-01-20,1286.5400390625,1286.5400390625,1283.3900146484375,1286.699951171875
2020-01-21,1285.1700439453125,1296.3699951171875,1284.0999755859375,1283.969970703125
2020-01-22,1294.47998046875,1294.47998046875,1287.5799560546875,1294.47998046875
2020-01-23,1292.6800537109375,1294.9599609375,1288.949951171875,1290.5799560546875
2020-01-24,1291.0699462890625,1291.0699462890625,1286.5400390625,1291.0699462890625
2020-01-27,1288.6500244140625,1298.3900146484375,1288.6500244140625,1288.72998046875
2020-01-28,1296.3199462890625,1299.6800537109375,1293.6700439453125,1295.4100341796875
2020-01-29,1293.8599853515625,1297.0799560546875,1292.280029296875,1294.0699462890625
2020-01-30,1297.77001953125,1314.1800537109375,1296.8299560546875,1297.1300048828125
2020-01-31,1308.25,1326.510009765625,1305.449951171875,1309.469970703125
2020-02-03,1325.3399658203125,1325.3399658203125,1314.3299560546875,1324.9100341796875
2020-02-04,1316.47998046875,1318.5899658203125,1306.02001953125,1315.31005859375
2020-02-05,1305.6800537109375,1314.550048828125,1298.6300048828125,1305.6800537109375
2020-02-06,1301.2900390625,1302.280029296875,1293.77001953125,1300.800048828125
2020-02-07,1300.300048828125,1310.43994140625,1299.739990234375,1301.06005859375
2020-02-10,1303.5699462890625,1303.5699462890625,1295.2099609375,1304.3699951171875
2020-02-11,1293.300048828125,1294.260009765625,1286.8499755859375,1294.260009765625
2020-02-12,1288.8699951171875,1290.52001953125,1282.199951171875,1288.8699951171875
2020-02-13,1280.9100341796875,1286.949951171875,1279.969970703125,1280.219970703125
2020-02-14,1281.699951171875,1284.489990234375,1278.72998046875,1282.260009765625
2020-02-17,1280.4200439453125,1282.9000244140625,1280.4200439453125,1280.719970703125
2020-02-18,1283.3800048828125,1289.489990234375,1282.699951171875,1282.5899658203125
2020-02-19,1282.6099853515625,1286.97998046875,1281.25,1283.800048828125
2020-02-20,1288.1300048828125,1303.8800048828125,1286.219970703125,1287.3199462890625
2020-02-21,1298.9300537109375,1313.1600341796875,1296.699951171875,1298.1099853515625
2020-02-24,1307.5699462890625,1322.8199462890625,1307.5699462890625,1308.469970703125
2020-02-25,1320.1800537109375,1321.56005859375,1311.25,1321.1800537109375
2020-02-26,1321.5,1324.8900146484375,1315.3900146484375,1321.260009765625
2020-02-27,1320.1500244140625,1332.97998046875,1318.9000244140625,1318.0400390625
2020-02-28,1332.6400146484375,1337.199951171875,1321.5400390625,1331.77001953125
2020-03-02,1322.030029296875,1328.739990234375,1315.6099853515625,1322.47998046875
2020-03-03,1324.969970703125,1332.5999755859375,1314.9200439453125,1323.6700439453125
2020-03-04,1318.800048828125,1326.5699462890625,1311.219970703125,1318.800048828125
2020-03-05,1319.3599853515625,1330.25,1312.3699951171875,1317.6600341796875
2020-03-06,1332.43994140625,1350.550048828125,1332.1700439453125,1332.280029296875
2020-03-09,1340.1800537109375,1380.780029296875,1340.1800537109375,1341.0799560546875
2020-03-10,1366.199951171875,1368.8699951171875,1350.260009765625,1367.219970703125
2020-03-11,1338.6800537109375,1357.7099609375,1336.1400146484375,1338.3399658203125
2020-03-12,1342.6700439453125,1364.199951171875,1341.72998046875,1340.1800537109375
2020-03-13,1352.3299560546875,1372.8399658203125,1338.3599853515625,1352.969970703125
2020-03-16,1344.3599853515625,1378.3299560546875,1344.3599853515625,1343.699951171875
2020-03-17,1375.760009765625,1390.300048828125,1358.4000244140625,1375.8599853515625
2020-03-18,1363.4000244140625,1387.5899658203125,1354.3399658203125,1363.4000244140625
2020-03-19,1375.6300048828125,1407.5799560546875,1336.989990234375,1375.949951171875
2020-03-20,1339.72998046875,1351.31005859375,1328.5699462890625,1339.02001953125
2020-03-23,1340.6700439453125,1376.7099609375,1340.6700439453125,1341.469970703125
2020-03-24,1358.47998046875,1364.0799560546875,1333.7099609375,1367.8900146484375
2020-03-25,1331.4100341796875,1337.81005859375,1323.8800048828125,1331.8199462890625
2020-03-26,1341.6600341796875,1343.97998046875,1332.219970703125,1341.719970703125
2020-03-27,1339.6099853515625,1349.489990234375,1332.260009765625,1338.8499755859375
2020-03-29,1349.719970703125,1357.6199951171875,1347.3900146484375,1349.719970703125
2020-03-30,1348.3299560546875,1348.8399658203125,1333.9300537109375,1348.260009765625
2020-03-31,1341.0999755859375,1356.030029296875,1340.7099609375,1342.5999755859375
2020-04-01,1353.8499755859375,1358.0699462890625,1331.75,1351.8399658203125
2020-04-02,1330.8299560546875,1336.989990234375,1326.5400390625,1330.780029296875
2020-04-05,1335.1500244140625,1335.1500244140625,1321.4300537109375,1334.97998046875
2020-04-06,1321.6500244140625,1324.1500244140625,1314.0699462890625,1319.800048828125
2020-04-07,1322.4100341796875,1328.6500244140625,1319.6199951171875,1322.02001953125
2020-04-08,1317.4599609375,1327.72998046875,1315.800048828125,1318.6800537109375
2020-04-09,1322.02001953125,1322.1700439453125,1322.02001953125,1322.02001953125
2020-04-12,1322.1700439453125,1322.1700439453125,1292.6734619140625,1322.030029296875
2020-04-13,1322.1700439453125,1332.81005859375,1322.1700439453125,1322.1700439453125
2020-04-14,1329.1700439453125,1334.8399658203125,1327.8599853515625,1329.1700439453125
2020-04-15,1337.010009765625,1337.4599609375,1327.3699951171875,1332.93994140625
2020-04-16,1326.4300537109375,1326.93994140625,1315.0,1331.97998046875
2020-04-19,1321.530029296875,1325.8800048828125,1321.3800048828125,1320.75
2020-04-20,1325.75,1342.280029296875,1324.9599609375,1325.010009765625
2020-04-21,1337.6800537109375,1340.5899658203125,1334.5699462890625,1335.8800048828125
2020-04-22,1332.5799560546875,1334.72998046875,1324.449951171875,1330.8299560546875
2020-04-23,1327.3399658203125,1333.4599609375,1322.81005859375,1327.2900390625
2020-04-26,1330.1500244140625,1330.5400390625,1324.199951171875,1330.4300537109375
2020-04-27,1322.760009765625,1327.3699951171875,1320.68994140625,1321.300048828125
2020-04-28,1322.5999755859375,1323.3199462890625,1315.25,1320.9100341796875
2020-04-29,1315.0400390625,1324.6300048828125,1306.02001953125,1315.0400390625
2020-04-30,1328.550048828125,1328.550048828125,1327.75,1328.550048828125
2020-05-03,1327.739990234375,1343.050048828125,1327.739990234375,1328.31005859375
2020-05-04,1333.0899658203125,1334.0,1320.699951171875,1332.719970703125
2020-05-05,1322.2099609375,1327.010009765625,1319.760009765625,1323.0
2020-05-06,1325.06005859375,1325.68994140625,1315.260009765625,1325.0699462890625
2020-05-07,1318.780029296875,1322.9200439453125,1316.4599609375,1320.0699462890625
2020-05-10,1320.8199462890625,1325.72998046875,1319.0400390625,1320.219970703125
2020-05-11,1321.8399658203125,1329.6800537109375,1320.800048828125,1320.3599853515625
2020-05-12,1329.4300537109375,1331.1300048828125,1325.3199462890625,1329.3199462890625
2020-05-13,1327.699951171875,1332.0799560546875,1323.8900146484375,1326.989990234375
2020-05-14,1323.9300537109375,1337.300048828125,1323.9300537109375,1324.949951171875
2020-05-17,1332.3199462890625,1337.0400390625,1329.4100341796875,1332.43994140625
2020-05-18,1334.22998046875,1343.31005859375,1332.1300048828125,1336.02001953125
2020-05-19,1338.43994140625,1347.3399658203125,1337.06005859375,1337.0699462890625
2020-05-20,1345.949951171875,1353.5799560546875,1345.2900390625,1346.1300048828125
2020-05-21,1349.9100341796875,1355.02001953125,1348.780029296875,1349.77001953125
2020-05-24,1351.0699462890625,1354.1800537109375,1349.97998046875,1350.219970703125
2020-05-25,1352.06005859375,1352.300048828125,1345.989990234375,1350.699951171875
2020-05-26,1351.489990234375,1361.7099609375,1349.4100341796875,1349.969970703125
2020-05-27,1361.530029296875,1366.4599609375,1360.1800537109375,1361.800048828125
2020-05-28,1370.22998046875,1377.1199951171875,1369.18994140625,1369.9599609375
2020-05-31,1365.43994140625,1366.469970703125,1359.47998046875,1366.5699462890625
2020-06-01,1361.47998046875,1365.1400146484375,1358.6700439453125,1360.0400390625
2020-06-02,1361.68994140625,1366.6800537109375,1358.5,1361.5899658203125
2020-06-03,1364.3399658203125,1377.52001953125,1362.72998046875,1364.1500244140625
2020-06-04,1378.1199951171875,1379.449951171875,1357.3199462890625,1378.2900390625
2020-06-07,1355.199951171875,1360.199951171875,1349.699951171875,1354.9599609375
2020-06-08,1352.050048828125,1359.489990234375,1348.300048828125,1349.18994140625
2020-06-09,1356.8499755859375,1358.949951171875,1347.550048828125,1357.0799560546875
2020-06-10,1355.260009765625,1365.3399658203125,1352.3599853515625,1351.6500244140625
2020-06-11,1361.1500244140625,1363.550048828125,1351.8499755859375,1359.6700439453125
2020-06-14,1353.4599609375,1367.31005859375,1353.4599609375,1353.489990234375
2020-06-15,1366.0799560546875,1374.989990234375,1360.0400390625,1367.3699951171875
2020-06-16,1363.4200439453125,1370.18994140625,1359.949951171875,1364.050048828125
2020-06-17,1366.1400146484375,1367.1500244140625,1355.030029296875,1365.010009765625
2020-06-18,1356.1700439453125,1358.3900146484375,1348.239990234375,1357.4300537109375
2020-06-21,1353.1400146484375,1363.1800537109375,1353.1400146484375,1353.739990234375
2020-06-22,1360.97998046875,1367.969970703125,1358.6099853515625,1361.1600341796875
2020-06-23,1364.8299560546875,1364.8299560546875,1353.8699951171875,1364.8299560546875
2020-06-24,1356.5699462890625,1357.72998046875,1346.4300537109375,1356.0400390625
2020-06-25,1343.4300537109375,1348.52001953125,1342.18994140625,1347.4100341796875
2020-06-28,1349.1800537109375,1353.199951171875,1347.4000244140625,1349.4300537109375
2020-06-29,1346.3299560546875,1349.97998046875,1342.81005859375,1347.6500244140625
2020-06-30,1345.969970703125,1352.1500244140625,1344.97998046875,1345.989990234375
2020-07-01,1350.6300048828125,1353.7099609375,1344.97998046875,1350.8599853515625
2020-07-02,1346.1800537109375,1349.780029296875,1344.18994140625,1346.52001953125
2020-07-05,1347.739990234375,1350.800048828125,1345.4200439453125,1347.1700439453125
2020-07-06,1345.68994140625,1350.5,1344.9300537109375,1346.81005859375
2020-07-07,1347.0899658203125,1352.5400390625,1344.8499755859375,1347.7099609375
2020-07-08,1349.8699951171875,1357.3199462890625,1349.3800048828125,1349.739990234375
2020-07-09,1349.7900390625,1358.3599853515625,1349.7900390625,1349.06005859375
2020-07-12,1355.199951171875,1364.0899658203125,1355.199951171875,1355.199951171875
2020-07-13,1365.3399658203125,1374.8399658203125,1365.0400390625,1364.300048828125
2020-07-14,1373.6700439453125,1373.800048828125,1366.469970703125,1373.25
2020-07-15,1369.6400146484375,1374.8699951171875,1369.0400390625,1369.469970703125
2020-07-16,1370.449951171875,1377.530029296875,1369.6099853515625,1370.280029296875
2020-07-19,1374.3599853515625,1379.02001953125,1371.0999755859375,1373.8299560546875
2020-07-20,1372.1400146484375,1372.8199462890625,1364.5999755859375,1374.6400146484375
2020-07-21,1374.4599609375,1385.989990234375,1374.4599609375,1375.7900390625
2020-07-22,1384.4000244140625,1392.4300537109375,1383.760009765625,1383.77001953125
2020-07-23,1392.969970703125,1398.760009765625,1391.1600341796875,1392.1600341796875
2020-07-26,1399.0699462890625,1407.18994140625,1398.030029296875,1398.4000244140625
2020-07-27,1405.9599609375,1407.0400390625,1399.4000244140625,1405.93994140625
2020-07-28,1404.1800537109375,1404.449951171875,1397.8699951171875,1404.260009765625
2020-07-29,1401.1500244140625,1409.6500244140625,1398.010009765625,1401.6099853515625
2020-07-30,1409.8599853515625,1415.43994140625,1404.3599853515625,1410.3699951171875
2020-08-02,1407.4300537109375,1407.4300537109375,1397.550048828125,1406.3399658203125
2020-08-03,1400.93994140625,1407.510009765625,1399.550048828125,1401.3399658203125
2020-08-04,1406.3199462890625,1409.43994140625,1401.1800537109375,1408.1800537109375
2020-08-05,1406.4100341796875,1408.1700439453125,1400.18994140625,1406.6099853515625
2020-08-06,1405.280029296875,1406.949951171875,1396.8800048828125,1405.219970703125
2020-08-09,1400.300048828125,1400.300048828125,1393.1500244140625,1400.3900146484375
2020-08-10,1390.8599853515625,1394.93994140625,1388.050048828125,1391.6700439453125
2020-08-11,1390.8800048828125,1397.219970703125,1387.6199951171875,1390.199951171875
2020-08-12,1393.72998046875,1402.969970703125,1393.4300537109375,1393.800048828125
2020-08-13,1398.1600341796875,1403.300048828125,1396.0899658203125,1398.8800048828125
2020-08-16,1404.25,1405.800048828125,1402.050048828125,1403.9200439453125
2020-08-17,1405.9300537109375,1415.780029296875,1404.760009765625,1404.3800048828125
2020-08-18,1409.97998046875,1413.3299560546875,1400.719970703125,1412.27001953125
2020-08-19,1400.949951171875,1407.530029296875,1399.300048828125,1399.239990234375
2020-08-20,1404.43994140625,1408.1700439453125,1399.81005859375,1404.9300537109375
2020-08-23,1404.9599609375,1405.0899658203125,1400.6300048828125,1404.219970703125
2020-08-24,1400.6800537109375,1404.739990234375,1397.6099853515625,1400.5699462890625
2020-08-25,1403.239990234375,1404.27001953125,1396.3699951171875,1403.5999755859375
2020-08-26,1402.010009765625,1402.6400146484375,1394.8699951171875,1401.1800537109375
2020-08-27,1401.0,1409.300048828125,1399.5899658203125,1402.010009765625
2020-08-30,1404.010009765625,1419.1099853515625,1404.010009765625,1403.550048828125
2020-08-31,1414.8499755859375,1420.8199462890625,1413.739990234375,1416.9100341796875
2020-09-01,1411.3199462890625,1411.9100341796875,1402.93994140625,1412.0799560546875
2020-09-02,1407.56005859375,1408.3800048828125,1400.0899658203125,1408.780029296875
2020-09-03,1410.6199951171875,1410.6199951171875,1401.68994140625,1410.6199951171875
2020-09-06,1404.4100341796875,1405.6800537109375,1401.469970703125,1404.43994140625
2020-09-07,1401.5,1403.6400146484375,1399.0400390625,1402.3900146484375
2020-09-08,1400.25,1400.8800048828125,1394.56005859375,1399.0699462890625
2020-09-09,1397.68994140625,1410.6700439453125,1397.1700439453125,1397.449951171875
2020-09-10,1402.81005859375,1407.050048828125,1402.4100341796875,1403.6400146484375
2020-09-13,1405.8499755859375,1405.8499755859375,1400.4000244140625,1405.43994140625
2020-09-14,1400.469970703125,1402.7099609375,1395.6600341796875,1401.0799560546875
2020-09-15,1396.739990234375,1396.989990234375,1384.43994140625,1396.3399658203125
2020-09-16,1384.93994140625,1385.3599853515625,1379.010009765625,1384.06005859375
